invoice_id,customer_id,invoice_date,invoice_amount,tax,discount,net_amount
INV0045584,CUST005742,2026-08-31,24176.66,2199.03,1524.14,24851.55
INV0045585,CUST008402,2026-08-23,30954.65,5339.45,1209.24,35084.86
INV0045586,CUST001996,2026-08-06,52653.02,6638.37,1174.46,58116.93
INV0045587,CUST000409,2026-08-07,14801.03,2482.14,1061.17,16222.0
INV0045588,CUST005717,2026-08-28,5287.33,560.33,215.37,5632.29
INV0045589,CUST008640,2026-08-31,1898.66,302.86,50.43,2151.09
INV0045590,CUST000540,2026-08-01,41777.67,5622.19,3938.99,43460.87
INV0045591,CUST007167,2026-08-02,46474.83,7772.22,913.26,53333.79
INV0045592,CUST007440,2026-08-24,38800.38,5414.93,731.85,43483.46
INV0045593,CUST002102,2026-08-06,60455.72,4038.19,5294.45,59199.46
INV0045594,CUST003989,2026-08-08,18742.79,1780.37,322.17,20200.99
INV0045595,CUST007677,2026-08-28,16263.13,1578.68,1109.25,16732.56
INV0045596,CUST005410,2026-08-12,37381.96,3799.68,907.35,40274.29
INV0045597,CUST009672,2026-08-31,97432.94,16707.61,2637.18,111503.37
INV0045598,CUST000299,2026-08-02,68220.9,6181.15,3498.44,70903.61
INV0045599,CUST009711,2026-08-15,36034.42,4752.23,3377.65,37409.0
INV0045600,CUST004035,2026-08-15,6473.99,441.87,88.45,6827.41
INV0045601,CUST007787,2026-08-12,85237.45,7400.75,4655.82,87982.38
INV0045602,CUST005126,2026-08-15,62409.61,6079.61,4654.79,63834.43
INV0045603,CUST004352,2026-08-10,50654.06,5669.83,2728.72,53595.17
INV0045604,CUST001434,2026-08-08,31649.8,3078.81,645.16,34083.45
INV0045605,CUST008115,2026-08-23,73215.33,11176.57,6775.44,77616.46
INV0045606,CUST002210,2026-08-06,84070.92,10956.44,308.97,94718.39
INV0045607,CUST005648,2026-08-07,59854.62,5320.03,5203.62,59971.03
INV0045608,CUST003832,2026-08-25,11330.01,1694.39,266.41,12757.99
INV0045609,CUST007769,2026-08-26,69311.59,5634.1,4874.96,70070.73
INV0045610,CUST003211,2026-08-11,68306.95,8253.05,6186.68,70373.32
INV0045611,CUST007599,2026-08-25,90073.47,8637.11,2661.02,96049.56
INV0045612,CUST007686,2026-08-20,52217.92,2726.74,5191.41,49753.25
INV0045613,CUST001792,2026-08-06,46617.59,5608.29,2402.55,49823.33
INV0045614,CUST008613,2026-08-04,72680.41,10420.51,6693.46,76407.46
INV0045615,CUST004127,2026-08-24,37320.72,5018.78,3308.88,39030.62
INV0045616,CUST001830,2026-08-08,71591.59,7477.49,751.61,78317.47
INV0045617,CUST005481,2026-08-25,46635.04,3016.22,1327.59,48323.67
INV0045618,CUST004280,2026-08-15,54383.34,7466.37,5365.47,56484.24
INV0045619,CUST004001,2026-08-22,5100.12,559.29,368.82,5290.59
INV0045620,CUST003548,2026-08-23,97605.8,16465.22,5157.73,108913.29
INV0045621,CUST007257,2026-08-06,31816.15,3165.43,559.45,34422.13
INV0045622,CUST008643,2026-08-19,82727.33,6746.35,1248.35,88225.33
INV0045623,CUST000768,2026-08-08,82195.64,7492.1,7520.32,82167.42
INV0045624,CUST004320,2026-08-27,37379.04,4125.9,1708.25,39796.69
INV0045625,CUST000330,2026-08-26,40383.08,3582.21,3133.5,40831.79
INV0045626,CUST005310,2026-08-13,49718.87,4023.75,2004.43,51738.19
INV0045627,CUST003808,2026-08-10,12280.71,1521.28,263.42,13538.57
INV0045628,CUST000187,2026-08-20,34158.3,3160.87,2274.03,35045.14
INV0045629,CUST002874,2026-08-29,97559.79,15008.24,1798.22,110769.81
INV0045630,CUST007172,2026-08-31,55730.02,7651.2,2380.5,61000.72
INV0045631,CUST008254,2026-08-16,64971.33,11150.28,321.62,75799.99
INV0045632,CUST008046,2026-08-20,94676.93,16901.54,6785.69,104792.78
INV0045633,CUST007406,2026-08-16,36695.91,5163.41,1556.9,40302.42
INV0045634,CUST004447,2026-08-02,37643.68,3279.57,3245.36,37677.89
INV0045635,CUST000194,2026-08-21,15719.76,2304.5,409.33,17614.93
INV0045636,CUST006528,2026-08-08,11827.31,1962.85,781.23,13008.93
INV0045637,CUST000413,2026-08-07,49786.43,2656.16,2761.35,49681.24
INV0045638,CUST009315,2026-08-27,64170.83,6590.78,5156.07,65605.54
INV0045639,CUST008100,2026-08-15,74151.69,4167.07,3636.67,74682.09
INV0045640,CUST001071,2026-08-31,40735.11,3771.53,2810.32,41696.32
INV0045641,CUST000092,2026-08-25,95264.42,15872.21,9215.94,101920.69
INV0045642,CUST008943,2026-08-18,26416.79,1480.58,2303.03,25594.34
INV0045643,CUST007007,2026-08-24,54853.43,3890.49,4952.23,53791.69
INV0045644,CUST001372,2026-08-29,24887.85,3323.31,1318.11,26893.05
INV0045645,CUST008239,2026-08-24,48896.22,5853.24,658.91,54090.55
INV0045646,CUST002946,2026-08-05,573.67,42.08,4.11,611.64
INV0045647,CUST002652,2026-08-27,16556.52,2753.12,365.26,18944.38
INV0045648,CUST006351,2026-08-27,13783.56,2252.24,336.38,15699.42
INV0045649,CUST008811,2026-08-02,86599.8,11881.4,7279.97,91201.23
INV0045650,CUST003723,2026-08-23,82313.68,8824.05,5222.27,85915.46
INV0045651,CUST005279,2026-08-22,10807.73,655.6,941.23,10522.1
INV0045652,CUST004770,2026-08-20,72883.72,5492.15,1679.44,76696.43
INV0045653,CUST000392,2026-08-03,90569.81,13320.06,5527.58,98362.29
INV0045654,CUST006086,2026-08-13,36870.13,2900.22,778.07,38992.28
INV0045655,CUST009724,2026-08-15,50733.17,6196.15,345.35,56583.97
INV0045656,CUST004571,2026-08-21,94706.06,10298.18,6055.94,98948.3
INV0045657,CUST005956,2026-08-11,61784.81,7252.51,1273.29,67764.03
INV0045658,CUST005261,2026-08-16,17171.7,1732.42,292.17,18611.95
INV0045659,CUST003877,2026-08-04,84732.86,10770.64,7919.8,87583.7
INV0045660,CUST001784,2026-08-11,72424.16,8651.82,6623.45,74452.53
INV0045661,CUST006714,2026-08-20,49510.87,6059.28,3894.02,51676.13
INV0045662,CUST009083,2026-08-16,97233.61,8763.06,3389.04,102607.63
INV0045663,CUST009676,2026-08-22,66068.35,6968.97,1447.99,71589.33
INV0045664,CUST004504,2026-08-17,23416.31,3626.36,256.28,26786.39
INV0045665,CUST009115,2026-08-10,13394.98,1376.75,1332.67,13439.06
INV0045666,CUST004630,2026-08-02,26950.69,2215.48,1234.83,27931.34
INV0045667,CUST001336,2026-08-26,42297.98,5659.43,2982.34,44975.07
INV0045668,CUST009550,2026-08-26,84038.86,7183.53,5032.39,86190.0
INV0045669,CUST002609,2026-08-03,15569.23,1790.01,67.99,17291.25
INV0045670,CUST009280,2026-08-24,86269.27,6764.39,3385.68,89647.98
INV0045671,CUST009302,2026-08-08,59224.8,10324.41,4507.18,65042.03
INV0045672,CUST002248,2026-08-28,30244.69,4017.15,577.44,33684.4
INV0045673,CUST005638,2026-08-02,80924.81,8102.31,7560.06,81467.06
INV0045674,CUST008734,2026-08-11,33789.38,4526.09,2938.86,35376.61
INV0045675,CUST008864,2026-08-25,88953.23,14440.85,6132.91,97261.17
INV0045676,CUST007876,2026-08-05,38140.38,5964.26,2368.14,41736.5
INV0045677,CUST007087,2026-08-13,10124.4,666.72,409.21,10381.91
INV0045678,CUST004266,2026-08-24,61975.66,8942.89,1474.18,69444.37
INV0045679,CUST006109,2026-08-18,58647.9,4622.35,5562.88,57707.37
INV0045680,CUST007221,2026-08-28,90860.09,7599.19,3284.67,95174.61
INV0045681,CUST003099,2026-08-21,52885.11,4360.07,572.23,56672.95
INV0045682,CUST000352,2026-08-01,4007.53,366.57,203.33,4170.77
INV0045683,CUST004283,2026-08-28,90424.64,4617.12,8634.01,86407.75
INV0045684,CUST009615,2026-08-09,50714.63,8873.93,1850.85,57737.71
INV0045685,CUST000147,2026-08-04,26661.91,3532.92,2125.28,28069.55
INV0045686,CUST007129,2026-08-14,44895.89,6555.83,1899.53,49552.19
INV0045687,CUST005848,2026-08-29,68039.38,6891.95,6011.2,68920.13
INV0045688,CUST002843,2026-08-04,60621.89,6118.84,3552.0,63188.73
INV0045689,CUST005755,2026-08-07,81770.38,13291.65,6209.64,88852.39
INV0045690,CUST001857,2026-08-18,29009.3,3710.38,1601.82,31117.86
INV0045691,CUST005968,2026-08-04,87378.98,8732.71,2179.55,93932.14
INV0045692,CUST005062,2026-08-13,19925.88,3494.44,854.76,22565.56
INV0045693,CUST002451,2026-08-29,45293.42,5836.86,2605.21,48525.07
INV0045694,CUST003996,2026-08-15,81751.43,8337.28,4616.98,85471.73
INV0045695,CUST000229,2026-08-05,51800.17,9065.2,2506.65,58358.72
INV0045696,CUST006856,2026-08-19,4424.14,603.33,262.98,4764.49
INV0045697,CUST005810,2026-08-13,90646.15,13855.92,311.09,104190.98
INV0045698,CUST003772,2026-08-09,31811.63,2110.46,1377.84,32544.25
INV0045699,CUST007623,2026-08-09,89883.08,13043.07,3673.04,99253.11
INV0045700,CUST000088,2026-08-05,33244.83,5209.78,2771.12,35683.49
INV0045701,CUST007657,2026-08-07,34968.03,5751.05,2376.01,38343.07
INV0045702,CUST009342,2026-08-03,82677.39,9484.72,81.51,92080.6
INV0045703,CUST005642,2026-08-14,91051.87,6410.33,1024.87,96437.33
INV0045704,CUST005501,2026-08-29,24407.14,2465.39,2306.03,24566.5
INV0045705,CUST000665,2026-08-15,21236.92,3707.82,269.36,24675.38
INV0045706,CUST000072,2026-08-09,7728.04,497.88,11.74,8214.18
INV0045707,CUST006676,2026-08-09,79118.63,13566.62,470.64,92214.61
INV0045708,CUST002115,2026-08-09,22772.41,2670.44,573.88,24868.97
INV0045709,CUST008930,2026-08-26,75327.22,8147.11,5461.15,78013.18
INV0045710,CUST007045,2026-08-20,57502.03,6592.28,4160.18,59934.13
INV0045711,CUST002346,2026-08-04,51891.15,6401.6,2165.76,56126.99
INV0045712,CUST002287,2026-08-19,72207.62,11744.84,5477.3,78475.16
INV0045713,CUST005391,2026-08-29,16402.16,2488.84,1080.7,17810.3
INV0045714,CUST003535,2026-08-11,92678.17,12760.59,5646.18,99792.58
INV0045715,CUST008620,2026-08-07,13135.54,1885.14,146.07,14874.61
INV0045716,CUST000354,2026-08-17,12252.52,761.04,931.49,12082.07
INV0045717,CUST004417,2026-08-11,82401.8,8181.93,1148.14,89435.59
INV0045718,CUST005454,2026-08-24,80440.16,12029.83,2127.63,90342.36
INV0045719,CUST006485,2026-08-12,34108.49,2391.48,1298.16,35201.81
INV0045720,CUST006470,2026-08-29,84955.09,11061.88,2889.96,93127.01
INV0045721,CUST002123,2026-08-06,91355.41,12098.82,3655.14,99799.09
INV0045722,CUST000192,2026-08-08,77496.57,13031.04,4488.92,86038.69
INV0045723,CUST000711,2026-08-07,89265.02,15544.61,2500.48,102309.15
INV0045724,CUST005380,2026-08-10,58959.01,8326.03,1436.54,65848.5
INV0045725,CUST004992,2026-08-02,75739.73,5596.12,854.97,80480.88
INV0045726,CUST000120,2026-08-29,9380.7,893.92,516.27,9758.35
INV0045727,CUST002902,2026-08-10,8647.2,685.13,266.36,9065.97
INV0045728,CUST009747,2026-08-02,3415.39,517.35,77.07,3855.67
INV0045729,CUST003128,2026-08-09,72038.36,5828.5,7094.05,70772.81
INV0045730,CUST003717,2026-08-16,83821.26,8312.98,6108.52,86025.72
INV0045731,CUST005772,2026-08-08,15191.09,1917.4,48.33,17060.16
INV0045732,CUST003068,2026-08-11,20183.01,1729.41,349.17,21563.25
INV0045733,CUST003013,2026-08-11,3512.16,266.83,271.72,3507.27
INV0045734,CUST002208,2026-08-26,13172.45,2157.96,341.23,14989.18
INV0045735,CUST007642,2026-08-17,1225.67,166.1,44.2,1347.57
INV0045736,CUST007796,2026-08-02,53092.75,7830.35,1147.51,59775.59
INV0045737,CUST002082,2026-08-27,2538.98,160.03,141.76,2557.25
INV0045738,CUST004414,2026-08-31,62863.92,8851.24,5295.33,66419.83
INV0045739,CUST009730,2026-08-31,20084.98,2847.4,1246.5,21685.88
INV0045740,CUST002086,2026-08-16,10081.79,1310.46,305.78,11086.47
INV0045741,CUST000090,2026-08-03,30546.29,3594.89,1850.73,32290.45
INV0045742,CUST007084,2026-08-07,83566.55,6697.94,1290.69,88973.8
INV0045743,CUST005780,2026-08-11,30561.41,1695.34,471.97,31784.78
INV0045744,CUST009718,2026-08-03,61416.07,5812.65,4206.43,63022.29
INV0045745,CUST006573,2026-08-08,14974.54,1797.37,1324.11,15447.8
INV0045746,CUST002844,2026-08-16,53984.54,8721.06,1941.51,60764.09
INV0045747,CUST003522,2026-08-25,27981.21,1403.8,4.13,29380.88
INV0045748,CUST001279,2026-08-13,79170.71,10265.63,3491.07,85945.27
INV0045749,CUST008623,2026-08-24,49289.31,5395.13,4164.1,50520.34
INV0045750,CUST007736,2026-08-14,83378.61,12906.89,454.9,95830.6
INV0045751,CUST009491,2026-08-26,19404.61,1150.73,336.53,20218.81
INV0045752,CUST005234,2026-08-13,51074.38,7552.78,4401.32,54225.84
INV0045753,CUST000907,2026-08-17,50597.77,5253.47,2078.52,53772.72
INV0045754,CUST005419,2026-08-02,78837.29,7720.75,2345.93,84212.11
INV0045755,CUST001323,2026-08-31,98243.01,15700.78,4477.06,109466.73
INV0045756,CUST008798,2026-08-17,4245.27,223.72,218.82,4250.17
INV0045757,CUST000603,2026-08-03,54287.84,4217.12,2724.05,55780.91
INV0045758,CUST001524,2026-08-31,2858.05,345.61,223.97,2979.69
INV0045759,CUST008072,2026-08-05,7028.58,1205.77,483.98,7750.37
INV0045760,CUST009671,2026-08-23,6967.73,1056.17,315.05,7708.85
INV0045761,CUST003283,2026-08-04,89754.4,14071.07,319.36,103506.11
INV0045762,CUST008865,2026-08-06,45300.03,4847.34,1310.14,48837.23
INV0045763,CUST003647,2026-08-16,26586.74,3014.92,2078.49,27523.17
INV0045764,CUST009869,2026-08-18,502.07,67.03,34.75,534.35
INV0045765,CUST004561,2026-08-10,54774.8,3225.87,5428.64,52572.03
INV0045766,CUST005644,2026-08-02,45109.62,2416.16,4386.8,43138.98
INV0045767,CUST000456,2026-08-25,97870.64,9628.81,3123.05,104376.4
INV0045768,CUST007654,2026-08-26,78815.32,4442.17,3029.11,80228.38
INV0045769,CUST004016,2026-08-26,74429.11,5043.16,2306.38,77165.89
INV0045770,CUST001362,2026-08-16,77108.41,8788.54,3859.33,82037.62
INV0045771,CUST008197,2026-08-11,30906.07,5291.07,2335.83,33861.31
INV0045772,CUST003975,2026-08-03,71071.31,6117.38,1120.18,76068.51
INV0045773,CUST003850,2026-08-08,9211.0,507.15,477.57,9240.58
INV0045774,CUST001681,2026-08-16,31544.53,3605.73,2329.64,32820.62
INV0045775,CUST006771,2026-08-17,47714.27,8483.57,1325.85,54871.99
INV0045776,CUST006843,2026-08-31,2179.48,151.91,149.49,2181.9
INV0045777,CUST008926,2026-08-17,29556.9,3726.6,2121.57,31161.93
INV0045778,CUST009064,2026-08-11,87541.51,8959.74,1894.15,94607.1
INV0045779,CUST005108,2026-08-25,35896.98,2607.56,2950.83,35553.71
INV0045780,CUST009680,2026-08-16,3026.46,286.24,77.8,3234.9
INV0045781,CUST006305,2026-08-17,29278.59,4467.64,35.75,33710.48
INV0045782,CUST006617,2026-08-20,42427.57,7432.43,944.53,48915.47
INV0045783,CUST004358,2026-08-07,92209.53,8687.54,5559.46,95337.61
INV0045784,CUST009214,2026-08-27,71383.69,12580.36,4884.28,79079.77
INV0045785,CUST001308,2026-08-02,82784.97,4167.12,5653.2,81298.89
INV0045786,CUST005435,2026-08-07,48376.48,6011.96,1442.03,52946.41
INV0045787,CUST004455,2026-08-30,47125.0,6863.27,1156.21,52832.06
INV0045788,CUST006539,2026-08-18,75195.77,7706.37,2558.88,80343.26
INV0045789,CUST000282,2026-08-24,44228.55,7482.23,4232.58,47478.2
INV0045790,CUST004050,2026-08-21,82714.27,14157.06,7166.16,89705.17
INV0045791,CUST001282,2026-08-14,35765.26,3104.33,2268.1,36601.49
INV0045792,CUST002284,2026-08-30,75074.87,4065.94,4470.51,74670.3
INV0045793,CUST004029,2026-08-23,18746.98,1103.69,706.17,19144.5
INV0045794,CUST003514,2026-08-14,33151.18,4235.78,1739.21,35647.75
INV0045795,CUST001175,2026-08-02,34573.24,3695.87,712.38,37556.73
INV0045796,CUST005695,2026-08-17,60014.53,6142.2,3790.11,62366.62
INV0045797,CUST003642,2026-08-31,98472.4,5760.76,850.26,103382.9
INV0045798,CUST000725,2026-08-11,98689.36,7519.58,8605.46,97603.48
INV0045799,CUST004745,2026-08-05,59332.17,8694.66,4659.5,63367.33
INV0045800,CUST001236,2026-08-04,83331.0,14804.9,1934.3,96201.6
INV0045801,CUST000334,2026-08-10,16548.32,2501.01,41.18,19008.15
INV0045802,CUST006211,2026-08-01,33195.29,3573.9,2737.88,34031.31
INV0045803,CUST009951,2026-08-21,61779.26,3145.65,4089.75,60835.16
INV0045804,CUST003414,2026-08-15,80478.15,5238.63,2064.99,83651.79
INV0045805,CUST000215,2026-08-19,56431.85,6849.36,153.45,63127.76
INV0045806,CUST007667,2026-08-12,87738.13,10512.73,4161.5,94089.36
INV0045807,CUST002198,2026-08-11,39508.53,3191.36,1753.92,40945.97
INV0045808,CUST000555,2026-08-24,6202.9,919.26,608.59,6513.57
INV0045809,CUST000282,2026-08-16,93090.66,11774.78,6190.29,98675.15
INV0045810,CUST001461,2026-08-02,81975.62,9918.27,2786.13,89107.76
INV0045811,CUST008060,2026-08-24,86004.35,10039.42,1187.14,94856.63
INV0045812,CUST002512,2026-08-17,38149.75,4598.29,2375.34,40372.7
INV0045813,CUST009085,2026-08-04,81579.62,7778.86,7444.25,81914.23
INV0045814,CUST008741,2026-08-30,90704.49,6263.96,4720.82,92247.63
INV0045815,CUST003165,2026-08-16,44348.48,7814.18,1161.45,51001.21
INV0045816,CUST006993,2026-08-28,66731.04,4379.86,4927.59,66183.31
INV0045817,CUST001155,2026-08-26,74686.01,8125.93,5086.77,77725.17
INV0045818,CUST003023,2026-08-06,97770.49,15685.06,9181.95,104273.6
INV0045819,CUST000012,2026-08-17,46823.34,7089.93,4680.23,49233.04
INV0045820,CUST003385,2026-08-31,33724.52,2361.89,860.87,35225.54
INV0045821,CUST007222,2026-08-17,22117.13,2206.35,518.92,23804.56
INV0045822,CUST000477,2026-08-22,46851.06,4565.05,2391.86,49024.25
INV0045823,CUST007630,2026-08-26,23507.13,2912.48,321.19,26098.42
INV0045824,CUST007802,2026-08-03,78366.51,12653.55,6456.96,84563.1
INV0045825,CUST003852,2026-08-02,23814.82,2008.98,2318.34,23505.46
INV0045826,CUST002351,2026-08-18,87015.62,14098.67,3745.0,97369.29
INV0045827,CUST000581,2026-08-13,65018.79,7710.46,5216.75,67512.5
INV0045828,CUST001377,2026-08-19,15842.66,1510.8,172.6,17180.86
INV0045829,CUST000082,2026-08-22,34339.89,5624.43,3306.99,36657.33
INV0045830,CUST001624,2026-08-14,57464.41,5658.8,843.29,62279.92
INV0045831,CUST004502,2026-08-17,22846.04,2876.21,478.93,25243.32
INV0045832,CUST005521,2026-08-23,32144.5,5422.63,3214.38,34352.75
INV0045833,CUST008974,2026-08-22,43768.58,5545.51,388.12,48925.97
INV0045834,CUST001378,2026-08-31,64429.75,9186.81,6089.29,67527.27
INV0045835,CUST001999,2026-08-06,57987.4,3343.57,2259.11,59071.86
INV0045836,CUST000316,2026-08-07,49434.67,4830.62,3642.75,50622.54
INV0045837,CUST005376,2026-08-02,92264.23,7721.52,8576.4,91409.35
INV0045838,CUST007678,2026-08-29,74692.54,6993.35,5723.13,75962.76
INV0045839,CUST004423,2026-08-21,22549.95,3660.66,1878.8,24331.81
INV0045840,CUST000042,2026-08-26,16333.26,2399.07,1385.84,17346.49
INV0045841,CUST006765,2026-08-25,85260.23,14093.54,8302.16,91051.61
INV0045842,CUST008108,2026-08-12,56238.47,9594.1,2956.92,62875.65
INV0045843,CUST003723,2026-08-28,35844.43,2686.34,1226.54,37304.23
INV0045844,CUST008892,2026-08-30,5777.88,635.65,299.49,6114.04
INV0045845,CUST001387,2026-08-04,30426.84,2009.46,2059.36,30376.94
INV0045846,CUST002524,2026-08-27,46516.55,7841.14,4499.73,49857.96
INV0045847,CUST009671,2026-08-28,55325.63,3812.29,2066.85,57071.07
INV0045848,CUST009743,2026-08-28,80948.87,10297.15,4524.46,86721.56
INV0045849,CUST002487,2026-08-30,53825.03,5000.37,2256.39,56569.01
INV0045850,CUST008856,2026-08-10,83076.47,4578.87,2985.29,84670.05
INV0045851,CUST005271,2026-08-27,10607.9,863.18,861.41,10609.67
INV0045852,CUST004246,2026-08-29,28766.6,4767.63,2433.05,31101.18
INV0045853,CUST001515,2026-08-30,27224.24,3701.06,1067.55,29857.75
INV0045854,CUST002789,2026-08-19,66304.83,7282.66,6558.22,67029.27
INV0045855,CUST003203,2026-08-29,28277.86,4569.99,2212.51,30635.34
INV0045856,CUST000013,2026-08-29,88201.17,13815.37,6827.96,95188.58
INV0045857,CUST007017,2026-08-14,15382.04,2245.61,489.92,17137.73
INV0045858,CUST003348,2026-08-11,56262.93,8313.82,4020.03,60556.72
INV0045859,CUST006259,2026-08-11,49300.81,3754.91,4712.7,48343.02
INV0045860,CUST006980,2026-08-13,58813.37,7793.97,3903.21,62704.13
INV0045861,CUST003626,2026-08-29,46961.82,5165.46,1517.47,50609.81
INV0045862,CUST006026,2026-08-28,28223.8,2664.64,831.52,30056.92
INV0045863,CUST002991,2026-08-28,92415.63,10815.25,2553.94,100676.94
INV0045864,CUST002620,2026-08-12,10711.71,1212.62,750.11,11174.22
INV0045865,CUST009712,2026-08-10,24853.83,2175.78,674.72,26354.89
INV0045866,CUST002160,2026-08-23,42398.32,6000.49,3449.13,44949.68
INV0045867,CUST003851,2026-08-19,70383.47,10911.07,2574.78,78719.76
INV0045868,CUST003701,2026-08-28,34435.07,5940.87,539.93,39836.01
INV0045869,CUST005896,2026-08-08,86237.56,5082.67,6783.9,84536.33
INV0045870,CUST006883,2026-08-23,55755.89,9454.13,2579.95,62630.07
INV0045871,CUST007373,2026-08-05,67688.07,11804.22,1756.25,77736.04
INV0045872,CUST000472,2026-08-23,35065.72,5551.01,1922.43,38694.3
INV0045873,CUST001624,2026-08-09,98094.76,17238.34,1830.06,113503.04
INV0045874,CUST001071,2026-08-31,18427.3,3206.88,98.2,21535.98
INV0045875,CUST005088,2026-08-20,49264.7,5832.15,2318.93,52777.92
INV0045876,CUST002286,2026-08-04,75302.53,12815.99,4355.35,83763.17
INV0045877,CUST004141,2026-08-26,46181.18,2821.91,1149.18,47853.91
INV0045878,CUST006585,2026-08-01,41164.29,4411.07,491.51,45083.85
INV0045879,CUST004823,2026-08-26,70260.32,3978.8,703.3,73535.82
INV0045880,CUST004583,2026-08-06,93146.2,14009.74,4751.53,102404.41
INV0045881,CUST003362,2026-08-27,64144.36,10266.35,1241.85,73168.86
INV0045882,CUST004276,2026-08-21,60939.5,8367.0,3066.93,66239.57
INV0045883,CUST009389,2026-08-15,11167.9,1834.69,358.71,12643.88
INV0045884,CUST005493,2026-08-01,12175.52,1523.48,456.85,13242.15
INV0045885,CUST001269,2026-08-16,11265.87,1477.23,945.95,11797.15
INV0045886,CUST003196,2026-08-07,83913.46,5301.86,5576.73,83638.59
INV0045887,CUST007256,2026-08-12,49408.44,3058.58,4068.93,48398.09
INV0045888,CUST005184,2026-08-31,87659.64,4642.7,1880.96,90421.38
INV0045889,CUST008012,2026-08-09,81362.5,13126.57,314.76,94174.31
INV0045890,CUST008050,2026-08-01,67098.93,7262.95,6438.26,67923.62
INV0045891,CUST002628,2026-08-01,7054.82,778.61,86.88,7746.55
INV0045892,CUST009351,2026-08-15,22212.26,2511.77,866.82,23857.21
INV0045893,CUST003463,2026-08-31,62296.86,5123.97,3041.76,64379.07
INV0045894,CUST008534,2026-08-13,72757.96,6174.97,1867.34,77065.59
INV0045895,CUST003947,2026-08-21,11406.47,1132.38,1110.49,11428.36
INV0045896,CUST008738,2026-08-27,67908.21,9882.81,912.26,76878.76
INV0045897,CUST006082,2026-08-24,57282.88,10170.37,4356.95,63096.3
INV0045898,CUST007741,2026-08-24,75273.72,6492.24,2667.6,79098.36
INV0045899,CUST006433,2026-08-02,84637.14,14235.34,5386.39,93486.09
INV0045900,CUST002656,2026-08-13,7209.14,949.59,616.89,7541.84
INV0045901,CUST001954,2026-08-02,29970.03,2563.84,2465.37,30068.5
INV0045902,CUST006548,2026-08-25,78764.15,5217.34,6646.85,77334.64
INV0045903,CUST005890,2026-08-07,56623.41,5951.64,1257.46,61317.59
INV0045904,CUST004293,2026-08-30,602.29,51.04,18.29,635.04
INV0045905,CUST007834,2026-08-24,82834.43,14577.16,5643.07,91768.52
INV0045906,CUST006966,2026-08-26,15349.42,2554.3,1228.48,16675.24
INV0045907,CUST003482,2026-08-04,25710.25,3189.22,1518.79,27380.68
INV0045908,CUST004643,2026-08-09,41018.96,2277.23,2482.98,40813.21
INV0045909,CUST002786,2026-08-12,30948.91,3042.85,150.28,33841.48
INV0045910,CUST009052,2026-08-10,17769.64,2549.36,127.41,20191.59
INV0045911,CUST005704,2026-08-25,27858.83,1640.63,1760.0,27739.46
INV0045912,CUST000087,2026-08-01,58792.19,7694.28,1211.11,65275.36
INV0045913,CUST001715,2026-08-05,30835.78,3849.83,1756.25,32929.36
INV0045914,CUST006516,2026-08-20,30179.38,3947.23,355.0,33771.61
INV0045915,CUST004864,2026-08-04,61886.81,3265.45,5116.24,60036.02
INV0045916,CUST005511,2026-08-04,2287.03,379.45,16.24,2650.24
INV0045917,CUST006510,2026-08-07,54230.45,2842.47,3038.14,54034.78
INV0045918,CUST003830,2026-08-18,76496.63,13573.43,2828.89,87241.17
INV0045919,CUST003617,2026-08-21,35690.74,4546.58,124.4,40112.92
INV0045920,CUST004626,2026-08-31,89473.12,13218.95,5570.34,97121.73
INV0045921,CUST006015,2026-08-01,506.2,87.04,28.09,565.15
INV0045922,CUST001198,2026-08-24,51573.12,4175.08,3020.29,52727.91
INV0045923,CUST007788,2026-08-14,90229.71,10653.77,576.66,100306.82
INV0045924,CUST002085,2026-08-23,74499.61,5043.03,4303.21,75239.43
INV0045925,CUST006365,2026-08-03,33476.22,5441.78,29.83,38888.17
INV0045926,CUST004618,2026-08-21,48388.48,4752.45,2288.23,50852.7
INV0045927,CUST000408,2026-08-31,16170.97,1068.42,1276.39,15963.0
INV0045928,CUST000149,2026-08-07,36941.88,5449.95,24.47,42367.36
INV0045929,CUST001468,2026-08-23,2562.31,129.75,175.0,2517.06
INV0045930,CUST001196,2026-08-12,90929.57,11299.43,5827.83,96401.17
INV0045931,CUST003977,2026-08-15,56920.21,6353.16,480.52,62792.85
INV0045932,CUST005086,2026-08-20,55067.86,2821.07,3095.13,54793.8
INV0045933,CUST009769,2026-08-26,73528.9,11779.81,2815.76,82492.95
INV0045934,CUST009510,2026-08-26,15892.29,2373.12,489.82,17775.59
INV0045935,CUST000607,2026-08-08,82743.38,6425.37,2331.91,86836.84
INV0045936,CUST008048,2026-08-01,95770.04,7716.6,4266.83,99219.81
INV0045937,CUST006228,2026-08-10,77252.55,12073.64,5580.99,83745.2
INV0045938,CUST005766,2026-08-16,81806.19,13656.85,8177.89,87285.15
INV0045939,CUST000756,2026-08-07,32294.21,1744.49,2635.57,31403.13
INV0045940,CUST008130,2026-08-12,77267.35,11355.11,1022.96,87599.5
INV0045941,CUST007859,2026-08-12,50531.13,3986.79,4223.89,50294.03
INV0045942,CUST008003,2026-08-22,94485.66,13845.4,5370.41,102960.65
INV0045943,CUST007971,2026-08-28,55607.29,6864.9,2494.31,59977.88
INV0045944,CUST003151,2026-08-10,9155.96,1054.48,717.19,9493.25
INV0045945,CUST005774,2026-08-16,39442.6,2175.04,561.74,41055.9
